tag	layer	block	head	tile_a_row	tile_a_col	tile_b_row	tile_b_col	target	pe_row	pe_col	bit	cell
68384	6	5	2	39	44	44	15	6	1	5	0	73
68385	6	6	3	121	27	27	51	6	2	2	0	499
68386	6	1	2	109	22	22	109	4	6	5	14	68
68387	6	5	1	68	12	12	76	6	2	1	0	110
68388	6	10	4	92	43	43	5	4	6	5	16	558
68389	6	0	3	53	14	14	64	6	7	1	0	506
68390	6	8	5	72	11	11	120	0	6	7	5	684
68391	6	1	3	105	24	24	117	5	5	2	0	691
68392	6	8	3	11	39	39	89	4	1	3	14	282
68393	6	5	0	120	16	16	85	6	0	4	0	67
68394	6	6	0	91	40	40	1	7	3	0	0	799
68395	6	8	3	78	15	15	29	4	1	5	27	329
68396	6	10	2	121	38	38	37	0	6	3	4	75
68397	6	7	0	51	30	30	56	6	3	3	0	785
68398	6	2	3	22	17	17	14	6	0	6	0	798
68399	6	11	0	99	33	33	118	7	7	7	0	281
68400	6	7	2	102	31	31	99	4	2	0	22	35
68401	6	0	0	15	34	34	112	0	2	6	0	707
68402	6	1	4	102	11	11	122	0	0	6	7	6
68403	6	2	1	10	37	37	102	4	2	6	26	230
68404	6	0	5	71	22	22	39	4	4	0	30	608
68405	6	2	1	75	9	9	44	6	0	2	0	235
68406	6	4	5	83	8	8	60	5	3	5	0	157
68407	6	8	1	93	26	26	118	7	7	0	0	804
68408	6	1	5	87	29	29	39	4	6	6	9	121
68409	6	8	2	73	44	44	93	6	4	7	0	438
68410	6	10	2	57	26	26	12	5	6	2	0	549
68411	6	5	5	16	16	16	14	4	0	1	18	345
68412	6	0	0	116	0	0	36	7	7	3	0	470
68413	6	2	4	85	37	37	13	7	6	1	0	124
68414	6	0	0	53	39	39	42	5	6	0	0	439
68415	6	11	5	22	42	42	79	7	5	4	0	357
68416	6	3	3	63	20	20	111	4	0	4	9	31
68417	6	9	2	99	22	22	106	6	4	4	0	564
68418	6	8	4	3	46	46	74	4	2	2	7	662
68419	6	11	5	85	19	19	98	7	6	3	0	518
68420	6	7	1	60	38	38	88	5	5	1	0	200
68421	6	1	0	85	15	15	104	6	2	6	0	613
68422	6	4	2	106	18	18	28	4	7	0	28	349
68423	6	8	1	81	18	18	24	6	2	3	0	32
68424	6	11	4	30	28	28	99	6	5	7	0	219
68425	6	8	1	36	27	27	67	1	7	5	7	387
68426	6	0	2	11	29	29	70	0	1	3	1	316
68427	6	3	1	111	37	37	74	6	6	3	0	368
68428	6	10	3	124	10	10	49	1	2	5	4	663
68429	6	7	2	18	6	6	33	4	7	3	26	560
68430	6	4	2	7	23	23	88	5	1	1	0	184
68431	6	11	3	75	29	29	124	6	1	0	0	26
68432	6	10	1	50	0	0	31	4	7	5	6	476
68433	6	4	4	44	33	33	28	1	4	7	3	436
68434	6	9	4	9	45	45	5	1	4	5	5	752
68435	6	10	0	47	32	32	37	5	7	2	0	33
68436	6	8	4	21	35	35	14	1	7	2	1	498
68437	6	0	3	33	43	43	31	5	6	6	0	801
68438	6	9	1	64	34	34	74	4	1	7	12	204
68439	6	4	5	34	8	8	52	1	0	7	2	469
68440	6	10	2	72	13	13	107	6	6	3	0	516
68441	6	3	2	125	47	47	122	7	2	0	0	19
68442	6	0	2	41	18	18	104	6	0	3	0	358
68443	6	5	0	14	12	12	103	1	2	6	2	353
68444	6	1	2	41	27	27	60	4	4	1	8	729
68445	6	0	1	45	43	43	57	0	1	3	6	770
68446	6	2	1	22	13	13	74	6	2	3	0	735
68447	6	1	1	71	43	43	37	4	2	7	26	668
68448	6	0	3	0	28	28	53	5	6	4	0	666
68449	6	7	0	32	0	0	4	5	3	5	0	739
68450	6	9	4	60	15	15	22	6	5	1	0	522
68451	6	5	2	110	47	47	124	0	2	3	1	105
68452	6	4	4	42	24	24	45	5	4	6	0	724
68453	6	5	0	126	19	19	91	4	5	7	20	674
68454	6	2	2	16	36	36	29	4	4	2	20	683
68455	6	1	2	2	34	34	94	0	4	4	7	709
68456	6	6	2	95	47	47	87	4	3	4	10	351
68457	6	8	0	76	41	41	19	6	3	2	0	4
68458	6	11	5	43	36	36	82	7	4	0	0	469
68459	6	10	1	108	44	44	70	5	3	5	0	38
68460	6	6	0	25	33	33	77	5	1	0	0	445
68461	6	6	3	51	2	2	105	6	5	3	0	721
68462	6	5	3	19	35	35	105	6	1	7	0	84
68463	6	2	5	67	33	33	71	6	3	5	0	125
68464	6	9	1	88	6	6	99	7	4	6	0	450
68465	6	0	2	60	3	3	104	6	0	1	0	750
68466	6	6	0	124	8	8	89	4	0	1	7	93
68467	6	1	5	93	27	27	30	7	1	0	0	559
68468	6	10	1	94	21	21	89	6	3	1	0	258
68469	6	6	4	4	6	6	62	5	6	4	0	443
68470	6	1	2	22	21	21	13	0	5	2	7	673
68471	6	0	2	26	29	29	25	7	3	1	0	196
68472	6	3	0	113	20	20	116	6	0	6	0	495
68473	6	9	4	57	21	21	44	7	7	1	0	490
68474	6	4	0	113	10	10	54	5	1	6	0	330
68475	6	7	4	87	12	12	46	4	7	2	1	515
68476	6	5	3	49	31	31	41	6	1	6	0	510
68477	6	1	5	80	1	1	39	6	0	2	0	30
68478	6	5	5	61	25	25	91	5	7	6	0	761
68479	6	2	1	11	23	23	104	5	7	5	0	203
68480	6	10	0	83	19	19	61	6	1	5	0	443
68481	6	9	5	2	31	31	68	5	3	5	0	586
68482	6	7	4	124	46	46	96	4	1	6	25	332
68483	6	0	1	20	18	18	33	4	2	3	7	154
68484	6	9	0	67	40	40	82	7	4	2	0	272
68485	6	1	2	32	43	43	64	6	6	5	0	340
68486	6	2	0	38	30	30	58	7	4	1	0	521
68487	6	4	0	51	38	38	34	1	5	0	4	539
68488	6	7	0	15	0	0	2	5	7	6	0	276
68489	6	3	5	7	32	32	71	1	0	0	2	482
68490	6	8	4	55	14	14	41	1	2	5	7	27
68491	6	2	0	36	45	45	86	5	2	5	0	79
68492	6	1	3	92	28	28	29	7	5	3	0	234
68493	6	0	1	113	34	34	83	6	6	1	0	247
68494	6	8	5	104	34	34	20	6	3	3	0	599
68495	6	7	4	18	37	37	56	0	3	0	0	710
68496	6	4	2	49	1	1	47	5	1	5	0	563
68497	6	8	3	124	19	19	19	7	5	3	0	775
68498	6	9	0	24	34	34	31	7	2	1	0	725
68499	6	0	4	125	15	15	118	1	3	6	1	739
68500	6	7	4	96	44	44	18	6	4	7	0	91
68501	6	0	2	16	0	0	64	1	1	6	1	67
68502	6	8	5	48	15	15	22	6	5	7	0	107
68503	6	6	3	95	34	34	112	6	1	6	0	165
68504	6	0	1	110	41	41	109	7	6	6	0	812
68505	6	11	1	52	8	8	86	5	6	6	0	184
68506	6	4	0	5	36	36	26	5	2	3	0	674
68507	6	7	1	113	22	22	102	5	5	0	0	135
68508	6	10	5	2	45	45	63	7	3	0	0	609
68509	6	7	2	33	16	16	86	0	2	4	1	562
68510	6	7	1	54	41	41	45	5	0	7	0	662
68511	6	3	5	4	6	6	90	5	4	2	0	179
68512	6	8	5	44	3	3	73	4	0	0	6	371
68513	6	9	4	19	29	29	84	6	6	2	0	21
68514	6	6	2	104	34	34	61	1	3	4	1	789
68515	6	8	1	95	10	10	45	6	0	2	0	73
68516	6	5	0	100	45	45	47	0	7	4	7	453
68517	6	10	3	40	15	15	36	1	6	6	4	450
68518	6	10	0	74	40	40	116	4	3	3	22	21
68519	6	0	5	68	24	24	99	7	1	5	0	460
68520	6	0	1	103	22	22	79	5	0	7	0	712
68521	6	11	4	87	26	26	85	1	6	3	2	179
68522	6	5	5	31	38	38	92	7	7	6	0	666
68523	6	7	0	65	13	13	76	6	2	3	0	227
68524	6	7	5	9	27	27	77	1	7	0	6	124
68525	6	1	4	121	34	34	6	7	7	1	0	395
68526	6	5	2	51	17	17	11	0	6	7	2	272
68527	6	10	5	32	28	28	16	0	7	4	2	650
68528	6	1	1	118	7	7	119	7	7	5	0	314
68529	6	4	1	107	28	28	97	0	6	4	3	386
68530	6	0	4	21	29	29	114	6	7	0	0	161
68531	6	8	0	94	6	6	71	1	6	0	2	771
68532	6	1	0	83	15	15	33	4	0	2	11	36
68533	6	6	0	18	14	14	17	0	2	2	3	471
68534	6	7	1	0	47	47	93	6	6	3	0	154
68535	6	0	1	50	14	14	115	0	3	2	5	168
68536	6	6	1	30	9	9	1	0	2	4	1	496
68537	6	0	3	77	47	47	51	0	4	2	4	466
68538	6	9	0	111	38	38	81	1	2	7	6	601
68539	6	8	1	5	17	17	5	7	0	2	0	741
68540	6	9	3	33	29	29	21	7	2	5	0	592
68541	6	3	3	48	44	44	37	4	4	0	4	766
68542	6	0	4	47	24	24	34	6	5	6	0	205
68543	6	9	1	36	41	41	52	4	1	2	16	532
68544	6	9	0	61	34	34	124	5	6	5	0	347
68545	6	11	2	115	15	15	85	6	4	1	0	140
68546	6	6	1	59	27	27	119	0	5	2	3	34
68547	6	10	5	17	38	38	59	1	3	4	4	343
68548	6	4	1	37	0	0	45	1	0	5	2	425
68549	6	9	0	125	12	12	82	6	7	6	0	256
68550	6	11	3	30	40	40	70	5	3	5	0	736
68551	6	0	5	10	1	1	104	1	2	6	7	574
68552	6	7	5	107	37	37	13	1	0	5	7	31
68553	6	10	1	40	30	30	81	0	2	0	0	10
68554	6	1	0	9	13	13	1	0	0	0	2	574
68555	6	8	3	43	7	7	25	6	1	5	0	299
68556	6	6	2	26	29	29	74	1	4	0	1	405
68557	6	9	2	45	47	47	110	1	5	5	3	524
68558	6	1	2	123	3	3	61	6	4	2	0	728
68559	6	2	5	13	23	23	84	1	3	7	1	715
68560	6	4	4	95	33	33	42	4	6	3	11	273
68561	6	4	3	38	18	18	51	0	2	4	4	159
68562	6	1	5	47	1	1	2	0	4	3	1	42
68563	6	7	5	17	27	27	7	6	0	6	0	666
68564	6	2	2	11	16	16	31	0	1	3	5	34
68565	6	3	1	3	23	23	107	1	5	7	4	78
68566	6	3	2	91	7	7	97	0	2	1	5	87
68567	6	9	5	71	28	28	111	1	0	5	3	477
68568	6	7	1	27	45	45	84	4	7	6	19	665
68569	6	11	4	25	33	33	54	1	2	6	1	723
68570	6	10	2	50	25	25	33	1	1	1	7	688
68571	6	3	1	50	44	44	40	6	5	4	0	744
68572	6	10	3	7	21	21	40	4	3	2	5	569
68573	6	11	1	46	28	28	1	5	6	6	0	45
68574	6	10	3	76	19	19	53	0	7	6	2	535
68575	6	3	5	105	31	31	27	1	5	2	5	778
68576	6	11	1	14	19	19	83	5	5	2	0	743
68577	6	11	0	82	35	35	111	1	5	3	5	824
68578	6	3	2	55	4	4	24	0	2	1	4	742
68579	6	7	2	85	42	42	43	0	3	1	2	647
68580	6	7	5	105	8	8	115	6	3	1	0	374
68581	6	4	1	115	11	11	83	4	5	6	25	5
68582	6	4	3	30	36	36	118	7	1	1	0	2
68583	6	5	1	29	1	1	38	7	5	4	0	122
68584	6	1	0	84	2	2	46	4	0	0	12	17
68585	6	7	0	102	43	43	44	4	0	5	29	552
68586	6	1	1	119	3	3	80	5	1	1	0	656
68587	6	0	1	34	44	44	9	0	6	6	6	11
68588	6	11	3	111	13	13	71	7	1	5	0	731
68589	6	9	5	86	27	27	7	5	5	5	0	340
68590	6	5	5	45	17	17	60	7	0	0	0	387
68591	6	10	3	26	21	21	114	7	4	4	0	784
68592	6	0	1	16	24	24	28	0	0	0	4	692
68593	6	8	1	89	41	41	110	0	3	5	0	635
68594	6	8	5	96	32	32	122	7	3	1	0	298
68595	6	7	3	103	12	12	65	5	4	4	0	69
68596	6	7	0	38	7	7	101	0	6	2	2	642
68597	6	4	1	28	31	31	124	6	6	0	0	156
68598	6	10	4	3	0	0	114	1	0	2	1	344
68599	6	11	1	79	8	8	77	4	3	1	7	147
68600	6	0	0	29	2	2	75	5	2	4	0	157
68601	6	5	3	50	25	25	89	1	7	3	2	716
68602	6	2	1	43	38	38	57	0	2	0	5	340
68603	6	3	3	78	0	0	24	4	6	1	17	565
68604	6	5	3	14	13	13	50	5	3	0	0	743
68605	6	5	5	9	15	15	86	5	5	6	0	395
68606	6	2	1	20	14	14	23	6	3	4	0	242
68607	6	4	1	5	44	44	60	0	7	2	0	357
68608	6	4	0	20	47	47	77	4	4	1	27	122
68609	6	2	2	22	5	5	67	4	6	1	25	179
68610	6	8	3	61	8	8	51	7	2	5	0	199
68611	6	10	4	119	30	30	60	5	0	5	0	368
68612	6	3	0	2	32	32	84	6	0	3	0	319
68613	6	7	2	104	38	38	27	0	2	0	7	794
68614	6	8	4	103	32	32	18	5	0	1	0	152
68615	6	9	0	103	39	39	45	0	6	2	4	311
68616	6	3	0	36	1	1	22	0	6	5	7	106
68617	6	3	1	37	35	35	45	7	4	0	0	77
68618	6	9	2	50	27	27	104	4	7	4	8	124
68619	6	11	5	70	11	11	33	7	2	7	0	575
68620	6	9	1	7	18	18	58	5	2	6	0	366
68621	6	10	1	76	30	30	2	5	1	7	0	610
68622	6	0	2	93	39	39	45	1	4	3	1	660
68623	6	10	4	119	19	19	50	1	5	0	7	3
68624	6	0	3	10	39	39	119	4	3	3	31	224
68625	6	0	4	83	7	7	99	6	3	3	0	535
68626	6	10	4	106	44	44	107	1	5	1	4	709
68627	6	6	5	98	39	39	110	5	6	3	0	695
68628	6	11	0	12	2	2	15	6	7	3	0	788
68629	6	5	0	24	33	33	123	7	4	1	0	710
68630	6	7	5	52	17	17	50	0	1	7	7	322
68631	6	11	2	74	23	23	62	7	6	6	0	303
68632	6	0	5	125	31	31	116	6	0	1	0	575
68633	6	7	0	92	36	36	86	6	1	3	0	67
68634	6	9	2	30	31	31	94	4	6	6	24	111
68635	6	10	4	66	42	42	74	5	3	2	0	612
68636	6	3	5	68	33	33	28	7	5	2	0	757
68637	6	0	2	71	40	40	80	7	4	5	0	30
68638	6	11	1	79	8	8	36	7	1	6	0	359
68639	6	9	2	29	35	35	112	6	0	3	0	679
68640	6	1	3	66	2	2	74	6	7	3	0	193
68641	6	3	5	97	10	10	2	0	5	4	7	134
68642	6	10	1	30	21	21	12	4	1	3	26	717
68643	6	1	5	36	13	13	3	6	7	2	0	19
68644	6	2	0	123	27	27	16	4	4	4	4	342
68645	6	10	0	100	34	34	17	7	7	2	0	697
68646	6	10	0	75	36	36	78	4	1	2	24	436
68647	6	10	3	46	36	36	96	7	7	4	0	520
68648	6	0	1	106	23	23	93	0	2	5	7	27
68649	6	5	5	57	19	19	114	1	5	3	4	122
68650	6	11	4	121	24	24	61	6	7	6	0	611
68651	6	1	4	62	26	26	70	6	5	2	0	602
68652	6	4	3	78	24	24	117	1	7	7	4	109
68653	6	10	1	88	19	19	111	1	4	4	1	629
68654	6	2	4	9	5	5	70	0	1	4	3	591
68655	6	4	4	66	9	9	114	5	0	1	0	370
68656	6	5	1	117	10	10	44	5	2	7	0	621
68657	6	0	3	35	47	47	80	6	5	0	0	586
68658	6	3	4	99	29	29	65	1	0	6	7	243
68659	6	8	5	50	33	33	64	5	1	7	0	203
68660	6	1	2	86	11	11	95	6	1	3	0	612
68661	6	0	0	43	32	32	12	7	2	3	0	465
68662	6	4	2	4	17	17	8	1	5	1	6	212
68663	6	7	5	62	11	11	78	6	1	0	0	476
68664	6	1	0	82	16	16	78	6	1	0	0	421
68665	6	9	4	111	43	43	92	6	1	1	0	522
68666	6	3	4	28	19	19	12	4	4	0	6	804
68667	6	10	1	23	21	21	36	0	3	5	6	599
68668	6	5	1	14	3	3	5	4	0	6	8	749
68669	6	9	4	125	28	28	70	5	6	3	0	115
68670	6	0	4	113	31	31	22	5	4	2	0	696
68671	6	5	5	78	23	23	60	6	6	6	0	407
68672	6	8	0	14	45	45	77	1	4	1	7	633
68673	6	3	0	95	35	35	86	7	3	3	0	54
68674	6	0	0	6	13	13	49	5	2	5	0	63
68675	6	1	0	53	35	35	86	5	6	7	0	798
68676	6	2	1	19	29	29	55	5	1	0	0	731
68677	6	9	3	7	39	39	118	4	5	1	15	33
68678	6	3	0	27	10	10	107	5	1	6	0	297
68679	6	0	1	29	5	5	97	4	7	2	21	664
68680	6	9	2	112	29	29	55	0	4	3	6	117
68681	6	8	2	41	31	31	115	4	2	4	12	307
68682	6	8	2	39	9	9	117	0	7	6	2	679
68683	6	1	3	54	24	24	30	6	1	3	0	820
68684	6	11	2	0	9	9	68	7	5	2	0	402
68685	6	8	0	114	44	44	6	6	6	3	0	493
68686	6	9	4	36	37	37	105	7	2	0	0	314
68687	6	2	4	23	15	15	119	7	2	1	0	451
68688	6	10	3	21	25	25	29	0	5	0	0	804
68689	6	1	3	105	33	33	9	7	0	2	0	763
68690	6	2	2	16	10	10	111	0	4	7	2	244
68691	6	8	4	117	19	19	110	4	3	6	0	721
68692	6	1	1	32	10	10	5	6	5	7	0	222
68693	6	4	0	120	44	44	23	0	5	7	0	583
68694	6	6	0	95	8	8	7	4	5	2	25	124
68695	6	11	3	28	1	1	38	4	6	1	18	588
68696	6	0	0	68	12	12	1	4	3	6	6	619
68697	6	5	2	78	43	43	47	5	5	2	0	325
68698	6	9	2	94	32	32	59	1	5	0	5	375
68699	6	8	3	37	17	17	12	0	1	5	4	12
68700	6	10	1	43	11	11	119	7	4	6	0	173
68701	6	8	1	115	10	10	92	4	5	4	23	735
68702	6	4	4	81	29	29	55	1	5	5	0	51
68703	6	9	5	39	15	15	100	0	7	2	6	702
68704	6	6	0	116	34	34	69	5	2	5	0	277
68705	6	10	2	10	26	26	6	6	3	4	0	12
68706	6	1	5	38	14	14	119	0	3	0	1	817
68707	6	3	4	17	15	15	49	1	6	4	6	438
68708	6	4	5	106	33	33	61	1	1	5	3	587
68709	6	9	0	22	11	11	114	0	4	3	6	35
68710	6	3	3	81	26	26	7	4	4	4	16	743
68711	6	10	0	97	39	39	38	1	1	0	6	455
68712	6	5	1	3	39	39	81	0	0	3	2	421
68713	6	7	0	22	21	21	80	6	0	4	0	694
68714	6	3	4	78	17	17	33	5	2	2	0	41
68715	6	10	4	16	19	19	32	7	7	0	0	651
68716	6	0	2	126	41	41	41	6	4	1	0	251
68717	6	7	2	26	32	32	91	1	0	0	6	676
68718	6	10	0	40	6	6	24	6	0	5	0	726
68719	6	4	4	106	45	45	91	7	1	7	0	208
68720	6	3	3	59	2	2	112	6	5	1	0	721
68721	6	1	3	0	44	44	107	1	0	4	4	604
68722	6	3	2	82	29	29	68	0	1	0	2	612
68723	6	9	0	6	27	27	115	5	5	3	0	80
68724	6	6	4	14	26	26	3	5	6	7	0	191
68725	6	2	3	83	45	45	79	0	1	7	7	250
68726	6	11	5	40	25	25	83	4	7	1	3	806
68727	6	4	0	88	47	47	64	6	6	6	0	77
68728	6	6	3	91	23	23	84	4	6	7	28	626
68729	6	1	3	0	20	20	38	0	6	1	1	368
68730	6	5	1	53	18	18	123	7	4	2	0	618
68731	6	9	3	105	42	42	100	5	6	6	0	54
68732	6	6	0	119	35	35	64	0	4	1	3	509
68733	6	9	3	108	17	17	5	4	0	3	15	314
68734	6	1	2	24	0	0	8	0	5	7	7	57
68735	6	10	3	17	34	34	1	7	4	0	0	770
68736	6	11	4	64	22	22	1	7	4	3	0	27
68737	6	3	4	30	12	12	19	1	3	5	4	54
68738	6	3	4	63	23	23	10	1	4	4	7	166
68739	6	9	3	119	35	35	16	0	5	7	3	380
68740	6	9	3	21	20	20	120	4	0	6	27	65
68741	6	7	0	114	45	45	52	4	2	4	13	298
68742	6	8	2	103	41	41	28	4	4	7	21	111
68743	6	0	2	84	31	31	66	0	3	2	6	658
68744	6	6	1	120	40	40	51	0	0	1	7	623
68745	6	9	2	39	45	45	95	0	2	7	3	735
68746	6	11	5	59	11	11	42	6	6	3	0	327
68747	6	1	5	29	4	4	108	7	0	6	0	95
68748	6	2	1	80	41	41	27	6	2	6	0	631
68749	6	3	2	50	24	24	65	6	6	0	0	155
68750	6	2	2	8	46	46	69	6	2	6	0	699
68751	6	8	2	19	47	47	102	6	1	5	0	592
68752	6	7	0	72	2	2	38	6	2	1	0	548
68753	6	5	2	1	31	31	53	0	5	0	6	109
68754	6	6	2	112	3	3	10	1	1	2	2	10
68755	6	6	4	16	26	26	46	5	1	3	0	319
68756	6	9	4	114	11	11	103	4	5	6	17	183
68757	6	9	4	25	45	45	16	6	5	3	0	259
68758	6	10	4	26	16	16	4	0	4	2	6	474
68759	6	5	0	59	25	25	114	1	5	3	1	46
68760	6	0	2	67	41	41	2	6	5	3	0	36
68761	6	4	3	9	10	10	78	0	5	4	7	448
68762	6	5	4	22	29	29	122	1	5	1	4	424
68763	6	7	0	26	30	30	65	4	2	7	7	626
68764	6	1	4	38	31	31	100	4	7	3	15	241
68765	6	10	4	54	3	3	46	4	7	6	4	249
68766	6	0	5	91	21	21	90	1	2	2	7	637
68767	6	10	0	111	6	6	62	5	0	1	0	548
68768	6	5	5	11	35	35	99	7	1	7	0	667
68769	6	8	1	69	34	34	91	6	3	1	0	578
68770	6	0	2	110	35	35	46	4	2	5	25	806
68771	6	0	5	65	1	1	112	5	5	6	0	215
68772	6	8	4	35	38	38	6	6	5	0	0	344
68773	6	0	3	127	43	43	63	4	3	6	10	158
68774	6	3	4	45	10	10	1	4	6	5	12	97
68775	6	8	5	33	12	12	71	4	4	2	3	587
68776	6	4	3	67	5	5	34	4	2	0	17	193
68777	6	9	3	78	21	21	63	7	2	7	0	788
68778	6	2	5	22	15	15	109	6	1	1	0	524
68779	6	0	3	40	42	42	28	6	4	3	0	786
68780	6	2	0	117	11	11	5	1	6	5	1	326
68781	6	3	5	93	27	27	108	5	3	7	0	76
68782	6	7	5	12	29	29	101	5	7	6	0	659
68783	6	0	2	125	15	15	37	5	7	0	0	19
68784	6	2	2	34	44	44	12	6	0	5	0	407
68785	6	10	1	43	21	21	58	0	4	5	5	666
68786	6	6	4	37	24	24	116	4	3	4	19	196
68787	6	7	1	45	8	8	70	1	1	3	0	191
68788	6	4	2	126	13	13	16	0	4	0	0	14
68789	6	4	3	69	22	22	38	4	2	2	31	744
68790	6	7	1	34	32	32	63	1	4	3	3	270
68791	6	4	4	119	28	28	87	0	4	4	3	502
68792	6	5	5	98	9	9	70	1	5	4	4	574
68793	6	6	2	41	47	47	44	6	5	7	0	793
68794	6	0	4	64	6	6	119	0	7	1	0	434
68795	6	10	0	37	14	14	98	6	6	3	0	519
68796	6	6	5	47	42	42	95	4	4	5	25	719
68797	6	6	5	98	42	42	123	4	6	0	11	682
68798	6	4	5	7	31	31	82	1	5	1	3	749
68799	6	7	5	15	37	37	14	1	3	4	5	494
68800	6	4	5	79	39	39	9	6	4	2	0	330
68801	6	7	0	70	37	37	40	1	5	7	5	280
68802	6	4	2	75	5	5	65	5	1	5	0	179
68803	6	1	5	36	10	10	76	4	5	7	24	529
68804	6	5	0	21	4	4	89	4	1	4	3	538
68805	6	5	3	112	27	27	72	0	4	0	0	311
68806	6	0	5	109	36	36	67	7	2	6	0	747
68807	6	11	4	36	10	10	73	0	3	4	2	798
68808	6	4	3	127	17	17	57	6	5	2	0	518
68809	6	6	1	16	23	23	9	4	4	3	31	145
68810	6	2	0	80	46	46	107	7	4	3	0	99
68811	6	3	5	103	3	3	17	5	7	5	0	709
68812	6	10	4	46	36	36	39	5	5	5	0	422
68813	6	7	2	7	23	23	84	4	7	5	12	755
68814	6	8	5	41	36	36	10	6	1	4	0	354
68815	6	5	1	71	32	32	52	7	1	3	0	536
68816	6	0	3	13	23	23	115	1	6	2	0	327
68817	6	4	2	64	8	8	3	1	2	1	1	497
68818	6	2	5	58	32	32	78	5	7	4	0	732
68819	6	5	0	105	35	35	39	6	7	0	0	247
68820	6	11	2	77	8	8	29	4	0	4	19	715
68821	6	1	0	6	23	23	92	7	6	2	0	523
68822	6	1	0	8	9	9	14	7	4	1	0	372
68823	6	10	3	105	44	44	37	6	0	2	0	322
68824	6	0	0	11	39	39	121	7	1	5	0	169
68825	6	11	1	101	5	5	17	6	7	0	0	735
68826	6	2	3	96	7	7	47	6	7	6	0	259
68827	6	11	1	11	11	11	14	6	0	1	0	52
68828	6	4	0	69	37	37	18	4	0	3	23	686
68829	6	10	4	28	42	42	70	6	3	4	0	506
68830	6	8	5	98	18	18	38	5	7	2	0	718
68831	6	11	0	18	5	5	83	7	6	4	0	393
68832	6	6	3	100	42	42	27	1	3	1	2	612
68833	6	6	4	112	32	32	110	5	2	4	0	534
68834	6	6	1	77	32	32	11	5	6	3	0	452
68835	6	5	1	82	18	18	65	4	4	0	22	274
68836	6	1	2	28	26	26	25	1	2	1	4	480
68837	6	0	1	45	41	41	102	6	2	7	0	335
68838	6	7	2	85	19	19	1	1	1	2	4	231
68839	6	9	5	39	0	0	42	6	2	0	0	626
68840	6	6	5	3	41	41	83	1	6	1	3	390
68841	6	8	2	119	26	26	39	7	2	5	0	625
68842	6	10	0	80	32	32	26	7	2	0	0	234
68843	6	6	4	43	47	47	94	6	5	5	0	331
68844	6	7	5	40	4	4	11	5	0	0	0	514
68845	6	3	4	28	3	3	124	6	0	3	0	388
68846	6	10	0	79	45	45	48	5	2	1	0	581
68847	6	8	1	47	40	40	7	5	4	0	0	22
68848	6	10	0	118	29	29	17	4	2	1	2	601
68849	6	6	5	86	37	37	7	7	0	4	0	522
68850	6	3	4	37	39	39	31	4	4	1	7	527
68851	6	9	1	123	9	9	34	1	3	1	7	354
68852	6	1	0	110	4	4	55	1	5	6	5	644
68853	6	11	3	92	19	19	87	0	0	5	5	507
68854	6	11	3	100	15	15	15	7	2	5	0	115
68855	6	11	1	109	17	17	82	1	7	3	3	57
68856	6	7	2	68	23	23	117	7	1	2	0	23
68857	6	0	2	63	30	30	113	6	4	2	0	803
68858	6	2	3	56	5	5	81	0	7	7	2	102
68859	6	7	5	117	42	42	71	7	2	7	0	787
68860	6	3	0	99	21	21	6	7	2	3	0	292
68861	6	3	4	59	27	27	20	4	6	7	7	565
68862	6	3	0	53	9	9	75	4	2	1	21	346
68863	6	10	1	89	11	11	27	6	1	5	0	37
68864	6	5	0	91	44	44	69	7	7	7	0	169
68865	6	1	4	25	3	3	71	6	7	0	0	51
68866	6	10	4	10	3	3	67	6	1	1	0	133
68867	6	6	0	8	14	14	2	6	3	3	0	284
68868	6	0	3	102	4	4	51	6	2	0	0	620
68869	6	6	4	63	44	44	107	4	6	0	7	51
68870	6	7	4	40	13	13	73	1	0	4	4	414
68871	6	9	2	0	0	0	73	0	2	3	5	636
68872	6	10	0	40	3	3	62	1	4	7	0	338
68873	6	3	0	82	2	2	38	4	1	1	4	643
68874	6	1	1	109	31	31	100	4	1	0	30	323
68875	6	4	5	62	20	20	45	7	2	3	0	381
68876	6	4	4	53	30	30	47	6	1	2	0	395
68877	6	4	4	79	11	11	72	0	5	6	1	521
68878	6	5	2	75	25	25	83	6	7	3	0	666
68879	6	7	4	3	5	5	15	1	2	4	2	389
68880	6	0	3	33	32	32	8	4	1	6	8	213
68881	6	4	3	37	7	7	14	0	7	5	3	35
68882	6	5	3	23	20	20	7	4	0	1	17	252
68883	6	6	3	5	9	9	106	7	1	2	0	788
68884	6	11	4	70	0	0	123	1	3	2	4	175
68885	6	1	0	6	2	2	42	4	4	2	29	622
68886	6	6	1	104	30	30	37	1	3	3	1	209
68887	6	1	1	40	22	22	105	1	7	4	1	745
68888	6	1	3	79	0	0	42	4	2	7	29	811
68889	6	10	3	38	39	39	51	0	3	4	6	91
68890	6	7	5	117	19	19	32	6	2	0	0	677
68891	6	0	3	84	46	46	108	1	5	7	0	274
68892	6	10	3	98	17	17	86	1	1	5	3	778
68893	6	10	0	15	12	12	53	1	7	4	1	736
68894	6	2	0	104	29	29	28	0	2	7	2	359
68895	6	10	3	107	29	29	124	4	5	3	6	492
68896	6	10	2	75	44	44	124	5	7	5	0	25
68897	6	5	2	27	21	21	93	7	1	5	0	631
68898	6	8	1	109	7	7	33	1	3	4	2	718
68899	6	8	3	43	3	3	56	6	2	2	0	692
